system:index,fr,ir,.geo
1_3384,0.12317980825901031,0.1033383458852768,"{""type"":""Point"",""coordinates"":[98.83551605604363,23.488236729421466]}"
1_3389,0.3553007245063782,0.2152039259672165,"{""type"":""Point"",""coordinates"":[97.25577988368696,28.670232074094354]}"
1_3434,0.9074670076370239,0.1657777577638626,"{""type"":""Point"",""coordinates"":[101.5786542061316,6.093170770675857]}"
1_3491,0.4292077124118805,0.20621630549430847,"{""type"":""Point"",""coordinates"":[141.32233206685055,-5.997270101399351]}"
1_3552,0.3999916911125183,0.17963705956935883,"{""type"":""Point"",""coordinates"":[96.98587851814102,4.085146682536206]}"
1_3570,0.3382246196269989,0.151117205619812,"{""type"":""Point"",""coordinates"":[107.34787834988668,14.599337062376321]}"
1_3584,0.4484827518463135,0.23191767930984497,"{""type"":""Point"",""coordinates"":[141.12704917123293,-3.3698258929204883]}"
1_3603,0.3371754288673401,0.13450318574905396,"{""type"":""Point"",""coordinates"":[48.59188592161827,-17.218879143911867]}"
1_3669,0.5599470734596252,0.11679761111736298,"{""type"":""Point"",""coordinates"":[140.34134213075922,-7.457975477079364]}"
1_3702,0.41004854440689087,0.20621630549430847,"{""type"":""Point"",""coordinates"":[141.20894978591872,-5.87939537749065]}"
1_3765,0.4130248427391052,0.14044687151908875,"{""type"":""Point"",""coordinates"":[97.48872646412599,27.150150988013564]}"
1_3816,0.4991476535797119,0.11240539699792862,"{""type"":""Point"",""coordinates"":[100.76524290645565,20.998234096712423]}"
1_3831,0.289019376039505,0.37345653772354126,"{""type"":""Point"",""coordinates"":[103.26047999022336,24.447108613500948]}"
1_3937,0.5405069589614868,0.22073528170585632,"{""type"":""Point"",""coordinates"":[132.98929782687617,-4.004495260722495]}"
1_3999,1.3552972078323364,0.233692929148674,"{""type"":""Point"",""coordinates"":[114.49879740826265,-0.5422470655400532]}"
1_4041,0.35790330171585083,0.09693076461553574,"{""type"":""Point"",""coordinates"":[49.15905527544309,-15.118568922065588]}"
1_4046,0.6714843511581421,0.1846800446510315,"{""type"":""Point"",""coordinates"":[97.75392225544813,27.502366639093548]}"
1_4146,0.43097323179244995,0.18541455268859863,"{""type"":""Point"",""coordinates"":[132.3165646465003,-1.2448120704269674]}"
1_4154,0.24114316701889038,0.17520441114902496,"{""type"":""Point"",""coordinates"":[107.68647003810426,15.72008532002358]}"
1_4155,0.3322658836841583,0.09485935419797897,"{""type"":""Point"",""coordinates"":[109.34434378209767,18.863413442822907]}"
1_4267,0.5606390833854675,0.3186056613922119,"{""type"":""Point"",""coordinates"":[100.8561271974865,20.444520464801393]}"
1_4281,0.09142724424600601,0.13776135444641113,"{""type"":""Point"",""coordinates"":[38.21143517537719,-8.096615962107258]}"
1_4318,0.9008119106292725,0.11399196833372116,"{""type"":""Point"",""coordinates"":[104.18473796456186,20.341620046997903]}"
1_4343,0.2803214490413666,0.1095091924071312,"{""type"":""Point"",""coordinates"":[117.68805158079982,24.326667119614907]}"
1_4359,0.24251264333724976,0.09953196346759796,"{""type"":""Point"",""coordinates"":[97.62616487679652,22.206986004706234]}"
1_4430,0.38584068417549133,0.1071968823671341,"{""type"":""Point"",""coordinates"":[100.68939273729757,24.377218449787907]}"
1_4443,0.30482178926467896,0.2007632553577423,"{""type"":""Point"",""coordinates"":[125.28893845668625,11.358460645650634]}"
1_4486,0.19546949863433838,0.13742466270923615,"{""type"":""Point"",""coordinates"":[36.10030202572826,-7.912857904416671]}"
1_4498,0.26433271169662476,0.10047413408756256,"{""type"":""Point"",""coordinates"":[98.40492291682045,17.13690547737736]}"
1_4535,0.33418816328048706,0.10551346093416214,"{""type"":""Point"",""coordinates"":[100.75202029921203,25.84007125818829]}"
1_4571,1.399991750717163,0.264043927192688,"{""type"":""Point"",""coordinates"":[116.3812304104938,0.346244581696792]}"
1_4603,0.3484174907207489,0.37089622020721436,"{""type"":""Point"",""coordinates"":[123.11745921884778,10.910219093691445]}"
1_4757,0.723389208316803,0.23409613966941833,"{""type"":""Point"",""coordinates"":[150.06640065940164,-6.1864711645503165]}"
1_4784,0.7431631088256836,0.11105593293905258,"{""type"":""Point"",""coordinates"":[178.37070632851095,-17.76619307030679]}"
1_4885,0.5523295998573303,0.2373388558626175,"{""type"":""Point"",""coordinates"":[159.10338096699562,-7.99954130190371]}"
1_4910,0.3874492347240448,0.12824034690856934,"{""type"":""Point"",""coordinates"":[93.37600591367918,27.774566744211437]}"
1_5005,0.18148240447044373,0.24854455888271332,"{""type"":""Point"",""coordinates"":[113.21914354148998,25.78709774856609]}"
1_5046,0.6988642811775208,0.1703857034444809,"{""type"":""Point"",""coordinates"":[135.91201651646807,-3.3867009075822603]}"
1_5096,1.0042060613632202,0.11659321188926697,"{""type"":""Point"",""coordinates"":[118.56969242612247,26.19060930032005]}"
1_5130,0.5099747776985168,0.37970829010009766,"{""type"":""Point"",""coordinates"":[118.29136353450949,9.417288001498505]}"
1_5175,0.6391878128051758,0.3831709623336792,"{""type"":""Point"",""coordinates"":[102.1219827919308,13.8885881881739]}"
1_5219,0.6549198031425476,0.10386580228805542,"{""type"":""Point"",""coordinates"":[89.64504908548693,27.154195049753422]}"
1_5235,0.6149192452430725,0.1995043009519577,"{""type"":""Point"",""coordinates"":[140.4465688212069,-5.775800904162508]}"
1_5264,0.5657005906105042,0.38607966899871826,"{""type"":""Point"",""coordinates"":[121.97929457262575,-3.8083039178098006]}"
1_5287,0.33353447914123535,0.10461565107107162,"{""type"":""Point"",""coordinates"":[100.72031437544693,20.268163898514683]}"
1_5296,0.8295615315437317,0.22814878821372986,"{""type"":""Point"",""coordinates"":[132.97326533693652,-0.5216830128492772]}"
1_5400,1.005186676979065,0.10344330221414566,"{""type"":""Point"",""coordinates"":[98.86446078007997,9.401527355046957]}"
1_5409,0.16381743550300598,0.17071035504341125,"{""type"":""Point"",""coordinates"":[117.47986229331597,30.270805166351206]}"
1_5413,0.6469914317131042,0.11624744534492493,"{""type"":""Point"",""coordinates"":[49.028053278143496,-18.154938400359843]}"
1_5427,0.289019376039505,0.1057642474770546,"{""type"":""Point"",""coordinates"":[105.73523315963006,26.505357977814096]}"
1_5653,0.1419861763715744,0.10186059027910233,"{""type"":""Point"",""coordinates"":[111.14124678440159,26.67433155581206]}"
1_5702,0.5363317131996155,0.20126283168792725,"{""type"":""Point"",""coordinates"":[144.00138120090307,-4.006390403438926]}"
1_5780,0.2903865873813629,0.22016431391239166,"{""type"":""Point"",""coordinates"":[94.67443139729856,29.429050046109694]}"
1_5849,1.5004875659942627,0.1054866835474968,"{""type"":""Point"",""coordinates"":[48.52364981183765,-18.852641047636375]}"
1_5876,0.25356367230415344,0.3840036690235138,"{""type"":""Point"",""coordinates"":[102.30635932341963,22.926075302884943]}"
1_5896,0.4331973195075989,0.13541924953460693,"{""type"":""Point"",""coordinates"":[165.8798986919955,-21.805414062729323]}"
1_5907,0.23159953951835632,0.1149718165397644,"{""type"":""Point"",""coordinates"":[103.04029976160173,19.91624131663213]}"
1_5954,1.2253354787826538,0.35232222080230713,"{""type"":""Point"",""coordinates"":[116.16602816910772,0.6081276899633392]}"
1_5996,0.20941586792469025,0.37537410855293274,"{""type"":""Point"",""coordinates"":[102.47954483638003,18.885520227715087]}"
1_6009,0.6777430176734924,0.3374612033367157,"{""type"":""Point"",""coordinates"":[116.12404818735754,1.0907863741547918]}"
1_6026,0.1616850644350052,0.11774694919586182,"{""type"":""Point"",""coordinates"":[98.16982180375444,22.233073847946216]}"
1_6071,0.5427185297012329,0.3401590585708618,"{""type"":""Point"",""coordinates"":[123.05212792938329,-1.3759444911766394]}"
1_6080,0.3053586781024933,0.14846107363700867,"{""type"":""Point"",""coordinates"":[98.91743666060681,14.810915471605867]}"
1_6119,0.6283991932868958,0.23725897073745728,"{""type"":""Point"",""coordinates"":[138.55562163006968,-2.041281118079487]}"
1_6121,1.0038831233978271,0.41274720430374146,"{""type"":""Point"",""coordinates"":[105.90253838888148,13.597847253393889]}"
1_6176,0.2280845195055008,0.22192411124706268,"{""type"":""Point"",""coordinates"":[122.48865005523491,14.059865741418252]}"
1_6221,0.24528717994689941,0.12311907857656479,"{""type"":""Point"",""coordinates"":[99.48718678130282,21.973188507205634]}"
1_6298,0.44245561957359314,0.1120033860206604,"{""type"":""Point"",""coordinates"":[140.8165126515393,-7.037676324370864]}"
1_6320,1.0871763229370117,0.09320315718650818,"{""type"":""Point"",""coordinates"":[105.08945749189758,12.983668947790475]}"
1_6358,0.8105340600013733,0.1080552190542221,"{""type"":""Point"",""coordinates"":[134.37636670133844,-5.900628094880759]}"
1_6388,0.4410586357116699,0.11175159364938736,"{""type"":""Point"",""coordinates"":[102.74228766009695,22.738373317907463]}"
1_6443,1.0269392728805542,0.10648538917303085,"{""type"":""Point"",""coordinates"":[104.86596404416672,13.026492491130568]}"
1_6463,0.3514201045036316,0.10082709789276123,"{""type"":""Point"",""coordinates"":[34.883051423050674,7.696434952087647]}"
1_6579,0.44247061014175415,0.14919041097164154,"{""type"":""Point"",""coordinates"":[133.29554726655428,-3.4161775618990706]}"
1_6681,0.35322970151901245,0.09756199270486832,"{""type"":""Point"",""coordinates"":[49.66450348959787,-16.786466299199304]}"
1_6717,0.15551230311393738,0.12201938033103943,"{""type"":""Point"",""coordinates"":[102.72894460658648,21.48504441098768]}"
1_6853,0.19053253531455994,0.12177051603794098,"{""type"":""Point"",""coordinates"":[102.42611029733678,21.547552343473047]}"
1_6914,0.8157431483268738,0.17773865163326263,"{""type"":""Point"",""coordinates"":[146.83645600092007,-2.184174358390679]}"
1_7028,0.4302839934825897,0.10755566507577896,"{""type"":""Point"",""coordinates"":[99.00900978841172,25.185373040340785]}"
1_7054,0.16493745148181915,0.12326540052890778,"{""type"":""Point"",""coordinates"":[106.20631085220313,22.612494833903444]}"
1_7062,0.27680206298828125,0.1198718473315239,"{""type"":""Point"",""coordinates"":[97.95722629766748,22.348219162704225]}"
1_7141,0.7968047261238098,0.23725897073745728,"{""type"":""Point"",""coordinates"":[138.4044350145442,-2.0106465337017028]}"
1_7159,0.1645660698413849,0.0984296053647995,"{""type"":""Point"",""coordinates"":[81.01207662542606,6.4691665008724755]}"
1_7329,0.09983599185943604,0.26943251490592957,"{""type"":""Point"",""coordinates"":[34.86555332051714,-19.39767401835964]}"
1_7349,0.5717278122901917,0.22148095071315765,"{""type"":""Point"",""coordinates"":[121.35802828069507,15.745436928779261]}"
1_7354,0.43843916058540344,0.21252687275409698,"{""type"":""Point"",""coordinates"":[147.82275953692147,-9.000470775001753]}"
1_7368,0.21030886471271515,0.09884952753782272,"{""type"":""Point"",""coordinates"":[105.80734776482197,15.874925993728084]}"
1_7369,0.3589566946029663,0.24882689118385315,"{""type"":""Point"",""coordinates"":[151.80637536908898,-5.112231773590446]}"
1_7377,0.18835271894931793,0.1131000742316246,"{""type"":""Point"",""coordinates"":[102.83944972042077,22.23862063130122]}"
1_7412,0.16539767384529114,0.3862261176109314,"{""type"":""Point"",""coordinates"":[104.53591285003709,21.073617728169257]}"
1_7429,0.8015093207359314,0.22719457745552063,"{""type"":""Point"",""coordinates"":[134.06033204201177,-3.6990409391689774]}"
1_7466,0.56809002161026,0.15619471669197083,"{""type"":""Point"",""coordinates"":[103.42085836540446,-4.755428302044211]}"
1_7473,0.18608011305332184,0.10145542025566101,"{""type"":""Point"",""coordinates"":[99.50203397063137,19.806421227626444]}"
1_7545,0.2480064034461975,0.09121862798929214,"{""type"":""Point"",""coordinates"":[104.87190739986308,15.417051043904845]}"
1_7554,0.4546053111553192,0.11701437830924988,"{""type"":""Point"",""coordinates"":[49.009417299729925,-18.31456625893826]}"
1_7604,0.6957024931907654,0.15462017059326172,"{""type"":""Point"",""coordinates"":[109.95424154971006,25.496874380147855]}"
1_7624,0.9005014896392822,0.11132054030895233,"{""type"":""Point"",""coordinates"":[101.39861119809912,20.68150798063285]}"
1_7637,0.24720996618270874,0.09099209308624268,"{""type"":""Point"",""coordinates"":[47.662919335576355,-18.14208364397362]}"
1_7641,0.5045108199119568,0.20930442214012146,"{""type"":""Point"",""coordinates"":[132.5572480433975,-1.9057903367174382]}"
1_7649,0.2885543704032898,0.09573093056678772,"{""type"":""Point"",""coordinates"":[117.14575107461307,29.777174128482237]}"
1_7678,0.4664604067802429,0.17452526092529297,"{""type"":""Point"",""coordinates"":[141.60431027340272,-8.133569949479863]}"
1_7705,0.606891393661499,0.12668897211551666,"{""type"":""Point"",""coordinates"":[146.49341027650948,-8.271835174341742]}"
1_7748,0.42817187309265137,0.21389652788639069,"{""type"":""Point"",""coordinates"":[29.511923890782903,1.3744891257644583]}"
1_7803,0.1813652515411377,0.10653439164161682,"{""type"":""Point"",""coordinates"":[99.61718241545708,21.008242813523985]}"
1_7842,0.33556148409843445,0.12209056317806244,"{""type"":""Point"",""coordinates"":[97.27846123890262,23.207962235331642]}"
1_8027,0.4197697639465332,0.23191767930984497,"{""type"":""Point"",""coordinates"":[141.28157246046226,-2.8498395893778925]}"
1_8103,0.12947934865951538,0.38631123304367065,"{""type"":""Point"",""coordinates"":[97.76910669592492,23.916173942332257]}"
1_8141,0.9421334266662598,0.1071968823671341,"{""type"":""Point"",""coordinates"":[107.08663966854232,15.355920130263085]}"
1_8229,0.49753326177597046,0.16796846687793732,"{""type"":""Point"",""coordinates"":[151.36123898805994,-2.9572043925085305]}"
1_8299,0.4306579530239105,0.15236184000968933,"{""type"":""Point"",""coordinates"":[106.68496386329862,13.059018030643822]}"
1_8306,0.20577716827392578,0.09987656772136688,"{""type"":""Point"",""coordinates"":[97.78625514575545,22.070770959432274]}"
1_8402,0.30243000388145447,0.1124945729970932,"{""type"":""Point"",""coordinates"":[122.39582851180612,-1.1202438289682752]}"
1_8469,0.18808776140213013,0.12663252651691437,"{""type"":""Point"",""coordinates"":[99.39788558136654,21.835801292247872]}"
1_8503,0.29538771510124207,0.4462394416332245,"{""type"":""Point"",""coordinates"":[103.73258420972877,0.20642758856212728]}"
1_8544,0.48058441281318665,0.11068276315927505,"{""type"":""Point"",""coordinates"":[101.99398432870152,21.22349815636156]}"
1_8596,0.12547534704208374,0.15119439363479614,"{""type"":""Point"",""coordinates"":[152.8850670724354,-27.107237783752975]}"
1_8670,0.28421393036842346,0.35717108845710754,"{""type"":""Point"",""coordinates"":[105.99610341590939,26.805381987674327]}"
1_8680,0.9052727818489075,0.13914959132671356,"{""type"":""Point"",""coordinates"":[110.72296786146887,-2.8960912039174604]}"
1_8780,0.3218757212162018,0.23725897073745728,"{""type"":""Point"",""coordinates"":[149.20780523595064,-5.671313860617763]}"
1_8795,0.4259047508239746,0.1761188507080078,"{""type"":""Point"",""coordinates"":[46.62132506608846,-19.572023434571282]}"
1_8839,0.1703597605228424,0.15459665656089783,"{""type"":""Point"",""coordinates"":[104.18471593703937,23.785596766672352]}"
1_8904,0.4643864333629608,0.21643486618995667,"{""type"":""Point"",""coordinates"":[147.31626859894823,-8.055097394361562]}"
1_8914,0.24528717994689941,0.11774368584156036,"{""type"":""Point"",""coordinates"":[100.94827048914327,22.641876905843713]}"
1_8950,0.289019376039505,0.2389470636844635,"{""type"":""Point"",""coordinates"":[105.13628969175934,26.702613522432387]}"
1_9155,0.5490997433662415,0.15270362794399261,"{""type"":""Point"",""coordinates"":[103.28392382175053,-4.692634822277648]}"
1_9303,0.24670405685901642,0.09573093056678772,"{""type"":""Point"",""coordinates"":[117.37240269058178,29.625335000595264]}"
1_9326,1.390987753868103,0.500472366809845,"{""type"":""Point"",""coordinates"":[102.27169762316908,1.451929348223893]}"
1_9346,1.3925763368606567,0.1927127242088318,"{""type"":""Point"",""coordinates"":[115.73398156869851,-0.26901344039684116]}"
1_9421,0.5650975704193115,0.23409613966941833,"{""type"":""Point"",""coordinates"":[143.8802516207017,-4.518765657178422]}"
1_9428,1.4110814332962036,0.20192691683769226,"{""type"":""Point"",""coordinates"":[103.12912834939098,4.7368991079015945]}"
1_9431,0.1703597605228424,0.1164139062166214,"{""type"":""Point"",""coordinates"":[99.81879721953639,27.411679589813698]}"
1_9453,0.6623649597167969,0.16452372074127197,"{""type"":""Point"",""coordinates"":[116.24114177053035,4.243799815146957]}"
1_9594,0.15049022436141968,0.24715425074100494,"{""type"":""Point"",""coordinates"":[105.41728522449365,20.75266770889999]}"
1_9626,0.1682983934879303,0.11684850603342056,"{""type"":""Point"",""coordinates"":[106.33821278923567,24.592078478530418]}"
1_9632,0.6646037697792053,0.1989002376794815,"{""type"":""Point"",""coordinates"":[139.7295545440844,-5.419271438983819]}"
1_9664,1.0209444761276245,0.3451312780380249,"{""type"":""Point"",""coordinates"":[106.25651964837463,12.477897804017495]}"
1_9671,1.384667158126831,0.18773284554481506,"{""type"":""Point"",""coordinates"":[110.19855604312121,-2.183385741067265]}"
1_9688,0.25322771072387695,0.38041603565216064,"{""type"":""Point"",""coordinates"":[80.83734169745355,7.880116453723436]}"
1_9702,0.2452099621295929,0.393844336271286,"{""type"":""Point"",""coordinates"":[108.84841140275671,12.501017039537004]}"
1_9717,0.3484174907207489,0.097043976187706,"{""type"":""Point"",""coordinates"":[99.8657171778084,12.171457608960509]}"
1_9791,0.3945358693599701,0.10515149682760239,"{""type"":""Point"",""coordinates"":[123.59969299273416,0.49628447362237627]}"
1_9842,0.17033027112483978,0.10551346093416214,"{""type"":""Point"",""coordinates"":[104.981784342024,13.950972900116168]}"
1_9892,0.48551279306411743,0.15988025069236755,"{""type"":""Point"",""coordinates"":[98.53129351229526,9.329777764492945]}"
1_9909,0.23207344114780426,0.11005283147096634,"{""type"":""Point"",""coordinates"":[98.53798015226103,23.21470939107008]}"
1_9948,0.2617610991001129,0.10443735122680664,"{""type"":""Point"",""coordinates"":[100.14071490011244,25.14473724374446]}"
1_9989,1.3824518918991089,0.23148556053638458,"{""type"":""Point"",""coordinates"":[116.09983685269675,0.12024205151845148]}"
1_10021,0.7386704683303833,0.1698659062385559,"{""type"":""Point"",""coordinates"":[152.80467126918685,-4.587659379064776]}"
1_10263,0.7338905334472656,0.14877790212631226,"{""type"":""Point"",""coordinates"":[97.22084894558185,27.225118218525623]}"
1_10310,0.37733954191207886,0.15895235538482666,"{""type"":""Point"",""coordinates"":[99.29168241737,27.757750613840017]}"
1_10368,0.289019376039505,0.09828892350196838,"{""type"":""Point"",""coordinates"":[45.49401801553766,-18.758348384858323]}"
1_10410,0.22410239279270172,0.3398803472518921,"{""type"":""Point"",""coordinates"":[98.45311331656492,24.729027206507265]}"
1_10415,0.20108039677143097,0.13186632096767426,"{""type"":""Point"",""coordinates"":[118.33338821038065,29.43143323720052]}"
1_10445,0.5840042233467102,0.5109562277793884,"{""type"":""Point"",""coordinates"":[102.42368494293788,-3.9798487102046276]}"
1_10462,0.50970059633255,0.165805846452713,"{""type"":""Point"",""coordinates"":[142.16141554189616,-7.75063550335403]}"
1_10477,0.2971954345703125,0.0940769612789154,"{""type"":""Point"",""coordinates"":[102.05238083358407,27.509429677161165]}"
1_10533,0.12225175648927689,0.09995964169502258,"{""type"":""Point"",""coordinates"":[97.32553232400392,21.44888872323471]}"
1_10589,0.5944015383720398,0.212041974067688,"{""type"":""Point"",""coordinates"":[146.66106800055104,-7.3224385993406695]}"
1_10703,0.40042489767074585,0.23094217479228973,"{""type"":""Point"",""coordinates"":[120.91680681424816,13.287606069063042]}"
1_10755,0.18466557562351227,0.09825462102890015,"{""type"":""Point"",""coordinates"":[107.11361207954663,16.96643672908166]}"
1_10763,0.5318939685821533,0.10038028657436371,"{""type"":""Point"",""coordinates"":[98.2315175919499,17.322322027722144]}"
1_10794,0.9008119106292725,0.12145999073982239,"{""type"":""Point"",""coordinates"":[100.71048042587792,21.30958779945461]}"
1_10803,0.2557904124259949,0.12321408092975616,"{""type"":""Point"",""coordinates"":[28.551437588092703,3.3732635501031076]}"
1_10868,0.6592748165130615,0.2513081431388855,"{""type"":""Point"",""coordinates"":[141.59072050219598,-6.579073389509335]}"
1_10875,0.5835157036781311,0.15758481621742249,"{""type"":""Point"",""coordinates"":[135.93495904921468,-3.063856644950083]}"
1_10916,0.48765674233436584,0.162054643034935,"{""type"":""Point"",""coordinates"":[96.45684700737209,26.356137836030626]}"
1_10918,0.3871336579322815,0.11350765079259872,"{""type"":""Point"",""coordinates"":[133.5545113625473,-3.0210441563194084]}"
1_10955,0.19557403028011322,0.11286631226539612,"{""type"":""Point"",""coordinates"":[101.08958202789952,23.095943585385054]}"
1_11021,0.4700253903865814,0.2271866351366043,"{""type"":""Point"",""coordinates"":[140.5287723806089,-6.611671942980401]}"
1_11024,0.24589809775352478,0.10256343334913254,"{""type"":""Point"",""coordinates"":[99.4790684089567,24.188354325985614]}"
1_11039,0.511250913143158,0.16678498685359955,"{""type"":""Point"",""coordinates"":[141.62307815831727,-7.727734712010764]}"
1_11129,0.49420738220214844,0.10000886023044586,"{""type"":""Point"",""coordinates"":[110.8860136807471,23.060986217546592]}"
1_11167,0.24945703148841858,0.11005065590143204,"{""type"":""Point"",""coordinates"":[102.8117425477388,20.590332959814507]}"
1_11290,0.2307654321193695,0.17452526092529297,"{""type"":""Point"",""coordinates"":[104.68421875517333,19.535508402909617]}"
1_11334,0.5666500926017761,0.11793617904186249,"{""type"":""Point"",""coordinates"":[120.95621751279886,-2.266778094721362]}"
1_11363,0.23360426723957062,0.38455525040626526,"{""type"":""Point"",""coordinates"":[106.35153358440336,15.595473223343241]}"
1_11406,0.10192680358886719,0.16527636349201202,"{""type"":""Point"",""coordinates"":[108.7633907594971,23.917074403936752]}"
1_11427,0.6646037697792053,0.1846800446510315,"{""type"":""Point"",""coordinates"":[95.07075218144104,28.940847766250002]}"
1_11437,0.5526570081710815,0.2115660160779953,"{""type"":""Point"",""coordinates"":[157.0515480518459,-6.936162290245476]}"
1_11531,0.23207344114780426,0.4050922393798828,"{""type"":""Point"",""coordinates"":[97.70940696948509,23.009199735884458]}"
1_11563,1.412992238998413,0.2571568489074707,"{""type"":""Point"",""coordinates"":[117.03477834114351,-0.8438550274688885]}"
1_11586,0.20387785136699677,0.35170233249664307,"{""type"":""Point"",""coordinates"":[114.48109687960918,26.398686557100017]}"
1_11632,0.5428167581558228,0.09705725312232971,"{""type"":""Point"",""coordinates"":[48.07795314285078,-18.251194649028445]}"
1_11633,0.9039723873138428,0.10362550616264343,"{""type"":""Point"",""coordinates"":[107.51649432408854,13.548133619630057]}"
1_11703,0.18120300769805908,0.09615227580070496,"{""type"":""Point"",""coordinates"":[121.51496822500887,0.5203810814361537]}"
1_11709,0.09153688699007034,0.11355585604906082,"{""type"":""Point"",""coordinates"":[117.08085343088337,30.179724642690044]}"
1_11808,0.6528605222702026,0.24336035549640656,"{""type"":""Point"",""coordinates"":[138.7997219890931,-2.0104348751329635]}"
1_11847,0.23207344114780426,0.09506797045469284,"{""type"":""Point"",""coordinates"":[101.5893801567799,18.849414876925167]}"
1_11873,0.19486746191978455,0.2128828763961792,"{""type"":""Point"",""coordinates"":[114.57482005275718,26.754420815866226]}"
1_11945,0.28421393036842346,0.23850712180137634,"{""type"":""Point"",""coordinates"":[99.7765983914322,28.339665568119845]}"
1_12131,0.47480902075767517,0.34849095344543457,"{""type"":""Point"",""coordinates"":[127.45855495569815,-1.4668890306111326]}"
1_12153,0.16917359828948975,0.13371826708316803,"{""type"":""Point"",""coordinates"":[105.01601936731322,23.673090480391348]}"
1_12161,0.6810373663902283,0.10047413408756256,"{""type"":""Point"",""coordinates"":[49.34345292214182,-14.309074253676753]}"
1_12172,0.50620037317276,0.1622912734746933,"{""type"":""Point"",""coordinates"":[97.42962905662115,3.9660628881555775]}"
1_12203,0.5569068789482117,0.1866903007030487,"{""type"":""Point"",""coordinates"":[96.02501553144809,28.152201013316883]}"
1_12337,0.7245323061943054,0.3944793939590454,"{""type"":""Point"",""coordinates"":[101.05625766847695,6.703043129322097]}"
1_12356,0.24861504137516022,0.3443574607372284,"{""type"":""Point"",""coordinates"":[80.74650931169232,6.5682588867183505]}"
1_12406,0.19642044603824615,0.18054787814617157,"{""type"":""Point"",""coordinates"":[110.29768172394263,25.927967687866772]}"
1_12448,0.346916139125824,0.10145542025566101,"{""type"":""Point"",""coordinates"":[100.52475428287505,24.656613924358183]}"
1_12496,0.20703136920928955,0.09610561281442642,"{""type"":""Point"",""coordinates"":[96.82895673566439,22.05108366490377]}"
1_12565,0.4643864333629608,0.16300414502620697,"{""type"":""Point"",""coordinates"":[135.55905746828043,-3.8449120889735418]}"
1_12580,0.7340700030326843,0.23850712180137634,"{""type"":""Point"",""coordinates"":[137.43521362466794,-1.9436018495530107]}"
1_12612,0.289019376039505,0.24311473965644836,"{""type"":""Point"",""coordinates"":[123.43804473513993,10.817415309826137]}"
1_12730,1.3753219842910767,0.3864767551422119,"{""type"":""Point"",""coordinates"":[108.22146222581873,12.047628056415366]}"
1_12762,1.4069324731826782,0.1778745949268341,"{""type"":""Point"",""coordinates"":[101.77057717921139,-2.9185197201749618]}"
1_12781,0.299308717250824,0.10993129760026932,"{""type"":""Point"",""coordinates"":[106.56007452466758,22.793816895885985]}"
1_12786,0.4624694287776947,0.11609619855880737,"{""type"":""Point"",""coordinates"":[120.73762777222827,18.446091884453335]}"
1_12814,0.6404848098754883,0.1353975087404251,"{""type"":""Point"",""coordinates"":[130.842471672936,-0.7752389754471357]}"
1_12819,0.13479195535182953,0.17452526092529297,"{""type"":""Point"",""coordinates"":[100.74024412893007,23.040040433580977]}"
1_12868,0.5784978270530701,0.11467305570840836,"{""type"":""Point"",""coordinates"":[147.72147619676124,-9.394818825785006]}"
1_12968,0.5317503213882446,0.1489161103963852,"{""type"":""Point"",""coordinates"":[102.05662703479905,12.88978033281331]}"
1_12978,0.2928262948989868,0.12311907857656479,"{""type"":""Point"",""coordinates"":[101.09979182433997,27.478669810394393]}"
1_12993,0.17965209484100342,0.1075303927063942,"{""type"":""Point"",""coordinates"":[111.56791717498403,24.530350439035274]}"
1_13018,0.4624694287776947,0.23107118904590607,"{""type"":""Point"",""coordinates"":[100.3719022306014,25.23025896512158]}"
1_13054,0.17166776955127716,0.2202421873807907,"{""type"":""Point"",""coordinates"":[93.3820197854804,27.012229670750568]}"
1_13086,0.2829567492008209,0.1393047571182251,"{""type"":""Point"",""coordinates"":[110.26059935624889,28.231342568099212]}"
1_13122,1.315824270248413,0.2152039259672165,"{""type"":""Point"",""coordinates"":[101.61069401136925,4.864441782477223]}"
1_13148,0.23312343657016754,0.38743048906326294,"{""type"":""Point"",""coordinates"":[115.19182830196365,28.642252616773742]}"
1_13178,0.2924218773841858,0.09429775923490524,"{""type"":""Point"",""coordinates"":[106.08570225286977,16.544065654895206]}"
1_13195,0.26952701807022095,0.22612978518009186,"{""type"":""Point"",""coordinates"":[109.34577003040842,27.875712739713094]}"
1_13213,0.35472962260246277,0.16527636349201202,"{""type"":""Point"",""coordinates"":[90.82126686590327,27.50187655294964]}"
1_13258,0.3945358693599701,0.38764527440071106,"{""type"":""Point"",""coordinates"":[92.67860686043912,25.202043058539747]}"
1_13296,0.5182520151138306,0.24336035549640656,"{""type"":""Point"",""coordinates"":[139.2462870129662,-2.4225061847434786]}"
1_13342,0.2108338177204132,0.12617337703704834,"{""type"":""Point"",""coordinates"":[97.38134385562562,25.916342909489277]}"
1_13471,0.3846897780895233,0.23104248940944672,"{""type"":""Point"",""coordinates"":[112.88027539269729,27.4259369466857]}"
1_13475,0.12929217517375946,0.0855262503027916,"{""type"":""Point"",""coordinates"":[101.47165262886129,18.127289010418846]}"
1_13535,0.6738424897193909,0.23417603969573975,"{""type"":""Point"",""coordinates"":[138.57873351967683,-2.2663693567204293]}"
1_13543,0.5859350562095642,0.1989002376794815,"{""type"":""Point"",""coordinates"":[139.77386689922855,-5.832070792095402]}"
