system:index,ir,va,.geo
0_20869,0.17531096935272217,0.7188435792922974,"{""type"":""Point"",""coordinates"":[-63.63735076495751,-14.645760728101145]}"
0_20960,0.16527636349201202,0.4331479072570801,"{""type"":""Point"",""coordinates"":[-64.15350947658933,-9.774002409223828]}"
0_20980,0.23840509355068207,0.33421677350997925,"{""type"":""Point"",""coordinates"":[-49.261198069815414,-24.41589438214019]}"
0_21048,0.15236184000968933,0.4046177268028259,"{""type"":""Point"",""coordinates"":[-51.34266048529454,-21.041620313136566]}"
0_21068,0.23191767930984497,0.6117565631866455,"{""type"":""Point"",""coordinates"":[-76.75490193762124,6.904436575796474]}"
0_21086,0.17399102449417114,0.4239262342453003,"{""type"":""Point"",""coordinates"":[-54.97503195469788,-8.258996817791898]}"
0_21130,0.10551346093416214,1.1974648237228394,"{""type"":""Point"",""coordinates"":[-71.62056321499657,19.35270935608992]}"
0_21134,0.17419660091400146,0.4292137324810028,"{""type"":""Point"",""coordinates"":[-57.85152053926834,-12.142321486039164]}"
0_21161,0.2242284119129181,0.7257265448570251,"{""type"":""Point"",""coordinates"":[-51.87221443631635,-27.263194356832557]}"
0_21266,0.15086910128593445,0.9425247311592102,"{""type"":""Point"",""coordinates"":[-68.43879587360907,-15.121306595744146]}"
0_21309,0.11994639039039612,0.9070555567741394,"{""type"":""Point"",""coordinates"":[-43.89855952395045,-20.5916013637287]}"
0_21339,0.15025992691516876,0.4363258183002472,"{""type"":""Point"",""coordinates"":[-47.967057739063506,-5.744759842185821]}"
0_21348,0.16334941983222961,0.5473566651344299,"{""type"":""Point"",""coordinates"":[-59.2939723106986,0.5696600186665859]}"
0_21365,0.097043976187706,0.40838155150413513,"{""type"":""Point"",""coordinates"":[24.2732865137478,-12.722754187731065]}"
0_21409,0.16165854036808014,0.706746518611908,"{""type"":""Point"",""coordinates"":[15.376452494900095,-0.6754033622596052]}"
0_21442,0.19958749413490295,1.102267861366272,"{""type"":""Point"",""coordinates"":[-76.73038592234866,-6.252129090938165]}"
0_21469,0.1222434863448143,0.9071580171585083,"{""type"":""Point"",""coordinates"":[-74.9190558184462,8.844412710672126]}"
0_21479,0.16527636349201202,0.9451302289962769,"{""type"":""Point"",""coordinates"":[-50.72632049162075,-2.172267694144461]}"
0_21520,0.16527636349201202,0.5716053247451782,"{""type"":""Point"",""coordinates"":[-84.88974554799753,14.893577386166072]}"
0_21537,0.10210582613945007,0.7077187299728394,"{""type"":""Point"",""coordinates"":[-42.24604269556803,-21.50794349546679]}"
0_21548,0.12350421398878098,1.0182514190673828,"{""type"":""Point"",""coordinates"":[27.095345243628792,-3.2692200267172966]}"
0_21570,0.15119439363479614,0.8283286094665527,"{""type"":""Point"",""coordinates"":[-40.14420312218604,-14.61335552041466]}"
0_21571,0.17563962936401367,0.3204740881919861,"{""type"":""Point"",""coordinates"":[-49.00730679726768,-7.200251543661473]}"
0_21604,0.10221043974161148,1.0916606187820435,"{""type"":""Point"",""coordinates"":[-74.10259247185836,8.431023946398971]}"
0_21624,0.1213141679763794,0.6625787615776062,"{""type"":""Point"",""coordinates"":[-62.99163120647601,10.234604741481798]}"
0_21655,0.13776135444641113,0.572699785232544,"{""type"":""Point"",""coordinates"":[-42.31721399625158,-15.93898409427929]}"
0_21664,0.17563962936401367,1.464493989944458,"{""type"":""Point"",""coordinates"":[-63.03362471908333,6.908078726087625]}"
0_21783,0.16536067426204681,0.5854676365852356,"{""type"":""Point"",""coordinates"":[-51.2230044598164,-2.2699350037576225]}"
0_21839,0.10681428760290146,0.5357775688171387,"{""type"":""Point"",""coordinates"":[24.732353912709854,0.3812287992452999]}"
0_21855,0.13776135444641113,1.1926867961883545,"{""type"":""Point"",""coordinates"":[-37.90457980956915,-10.975451467976256]}"
0_21862,0.10635243356227875,0.5867691040039062,"{""type"":""Point"",""coordinates"":[22.480485298103712,3.74934979368262]}"
0_21867,0.1537066549062729,0.5031863451004028,"{""type"":""Point"",""coordinates"":[-48.279031114898835,-10.63511233807856]}"
0_21885,0.09794219583272934,0.4267390966415405,"{""type"":""Point"",""coordinates"":[-55.654170649347044,-26.68628125387439]}"
0_21929,0.11734987795352936,0.9596648812294006,"{""type"":""Point"",""coordinates"":[15.551621154372278,3.9237675460802675]}"
0_22022,0.35088425874710083,0.5080127716064453,"{""type"":""Point"",""coordinates"":[-52.466484976745306,-0.778316046769504]}"
0_22034,0.17762479186058044,0.27838003635406494,"{""type"":""Point"",""coordinates"":[17.85766295523609,-0.2577493890308746]}"
0_22070,0.165805846452713,0.2908485531806946,"{""type"":""Point"",""coordinates"":[-51.56040980932921,3.225694820124459]}"
0_22112,0.11158403009176254,0.6377360820770264,"{""type"":""Point"",""coordinates"":[-73.7207941337037,7.577496918227202]}"
0_22238,0.12097320705652237,0.8437882661819458,"{""type"":""Point"",""coordinates"":[-88.76075867477884,20.42996230500274]}"
0_22241,0.16527636349201202,0.32950344681739807,"{""type"":""Point"",""coordinates"":[-64.86263110453272,-8.872129393882295]}"
0_22256,0.1223321259021759,0.770905613899231,"{""type"":""Point"",""coordinates"":[25.15521157045615,3.6202043628650964]}"
0_22294,0.22543849050998688,0.3685711622238159,"{""type"":""Point"",""coordinates"":[13.840566997760863,0.7402663715904052]}"
0_22346,0.3344845771789551,1.2738693952560425,"{""type"":""Point"",""coordinates"":[-76.87614029384112,18.185772240871763]}"
0_22353,0.10633570700883865,0.39905768632888794,"{""type"":""Point"",""coordinates"":[18.248695168514974,2.7274394246253597]}"
0_22395,0.1489161103963852,0.6084549427032471,"{""type"":""Point"",""coordinates"":[-41.19793496477172,-21.447342368810574]}"
0_22414,0.16470886766910553,0.8103737831115723,"{""type"":""Point"",""coordinates"":[-52.35609890474941,-23.22892332222187]}"
0_22449,0.21252687275409698,0.3926721513271332,"{""type"":""Point"",""coordinates"":[-73.84982611999048,1.7615617944653519]}"
0_22524,0.4142596125602722,1.0466878414154053,"{""type"":""Point"",""coordinates"":[-8.483114747697204,7.394242046320086]}"
0_22583,0.1900397390127182,0.8809072375297546,"{""type"":""Point"",""coordinates"":[-78.14938327602128,-1.4830043074001658]}"
0_22588,0.15022340416908264,1.0128772258758545,"{""type"":""Point"",""coordinates"":[-40.67084483333251,-15.790828952069289]}"
0_22713,0.15208376944065094,0.9300094246864319,"{""type"":""Point"",""coordinates"":[12.501489026526883,4.844847199750985]}"
0_22726,0.1658705472946167,0.6415286064147949,"{""type"":""Point"",""coordinates"":[-84.77748512218665,15.51140459467993]}"
0_22731,0.13776135444641113,0.32718297839164734,"{""type"":""Point"",""coordinates"":[-61.33341665827687,-16.506690137005446]}"
0_22783,0.15236184000968933,0.8702573776245117,"{""type"":""Point"",""coordinates"":[-98.81426169208308,21.744066426510855]}"
0_22900,0.1357978880405426,0.40228161215782166,"{""type"":""Point"",""coordinates"":[-92.55346589745865,34.857550307230284]}"
0_22956,0.19054017961025238,0.7240340113639832,"{""type"":""Point"",""coordinates"":[-75.09610307598487,5.553536163418759]}"
0_22985,0.4839792251586914,1.1928584575653076,"{""type"":""Point"",""coordinates"":[-36.13689372595356,-10.087739318598976]}"
0_22999,0.1535334587097168,0.5036299824714661,"{""type"":""Point"",""coordinates"":[10.387295734899842,1.147908472452677]}"
0_23002,0.14202122390270233,0.9124483466148376,"{""type"":""Point"",""coordinates"":[-45.57644102329917,-21.442419191693045]}"
0_23004,0.1658770740032196,0.5730243921279907,"{""type"":""Point"",""coordinates"":[-72.76758804638939,-12.53756088634414]}"
0_23050,0.13180474936962128,0.6205481290817261,"{""type"":""Point"",""coordinates"":[-78.22982792090166,-7.202643054372175]}"
0_23093,0.1164139062166214,0.5838293433189392,"{""type"":""Point"",""coordinates"":[-50.14446283921218,-1.7057697489869312]}"
0_23152,0.11355585604906082,0.5401623249053955,"{""type"":""Point"",""coordinates"":[25.529884386461735,-1.2308219717555051]}"
0_23201,0.18500462174415588,0.8176190853118896,"{""type"":""Point"",""coordinates"":[11.663916341959773,-0.4759042166838179]}"
0_23205,0.12310370802879333,0.8805169463157654,"{""type"":""Point"",""coordinates"":[-76.94390773965569,-8.071175795119139]}"
0_23208,0.09988882392644882,0.7622460722923279,"{""type"":""Point"",""coordinates"":[-76.18818350480167,-9.673675418165622]}"
0_23260,0.1533776968717575,0.6600009202957153,"{""type"":""Point"",""coordinates"":[-48.17524001063112,-8.668618986576064]}"
0_23269,0.16527636349201202,0.7407042384147644,"{""type"":""Point"",""coordinates"":[-59.33196389424693,0.7170249712128574]}"
0_23304,0.16958145797252655,0.9550321698188782,"{""type"":""Point"",""coordinates"":[-78.10147435487187,-0.7996782490559032]}"
0_23330,0.23572269082069397,0.9523511528968811,"{""type"":""Point"",""coordinates"":[-76.69962224351691,7.249736690540972]}"
0_23358,0.10744718462228775,1.056126594543457,"{""type"":""Point"",""coordinates"":[-76.80038908514197,-6.982381679633184]}"
0_23403,0.11601380258798599,0.7041866779327393,"{""type"":""Point"",""coordinates"":[18.362628036530822,-2.8574814058595033]}"
0_23408,0.097043976187706,0.3257105350494385,"{""type"":""Point"",""coordinates"":[-104.9498099606534,21.87106992533035]}"
0_23427,0.10391145199537277,1.1607308387756348,"{""type"":""Point"",""coordinates"":[-75.20437338462875,3.8342065613482776]}"
0_23502,0.1693417876958847,1.4430676698684692,"{""type"":""Point"",""coordinates"":[-78.03755638369596,1.0908058452977596]}"
0_23503,0.14669546484947205,1.0989558696746826,"{""type"":""Point"",""coordinates"":[-75.00144215972925,8.152457801443727]}"
0_23532,0.13776135444641113,0.9610907435417175,"{""type"":""Point"",""coordinates"":[-104.99976520760768,19.775807392048453]}"
0_23569,0.16536067426204681,0.8946076035499573,"{""type"":""Point"",""coordinates"":[-78.99877591161805,-3.4699788732937824]}"
0_23582,0.11547740548849106,0.7650057077407837,"{""type"":""Point"",""coordinates"":[-48.91178960821233,-3.5014934959387354]}"
0_23592,0.10872577130794525,0.7038088440895081,"{""type"":""Point"",""coordinates"":[-53.89025505013934,5.57086146024952]}"
0_23669,0.15025992691516876,0.4795997440814972,"{""type"":""Point"",""coordinates"":[-51.422163271120176,-10.047337744612538]}"
0_23728,0.17333483695983887,0.9633823037147522,"{""type"":""Point"",""coordinates"":[-45.860754989156604,-2.7371764806353336]}"
0_23756,0.09400613605976105,0.9547876119613647,"{""type"":""Point"",""coordinates"":[-84.01297480873419,12.686676194063068]}"
0_23782,0.1658770740032196,0.5499218702316284,"{""type"":""Point"",""coordinates"":[-41.041907584739754,-20.254657140566618]}"
0_23790,0.1725202351808548,0.6150956153869629,"{""type"":""Point"",""coordinates"":[20.955835063245008,0.38796050317607833]}"
0_23807,0.18536609411239624,1.614949107170105,"{""type"":""Point"",""coordinates"":[-11.341016837980566,10.724838433973023]}"
0_23825,0.08620196580886841,1.190397024154663,"{""type"":""Point"",""coordinates"":[-80.44415762227555,-1.840725818160208]}"
0_23826,0.10590396821498871,1.0367629528045654,"{""type"":""Point"",""coordinates"":[-44.44772274430095,-20.416554283217284]}"
0_23872,0.16432969272136688,1.4995518922805786,"{""type"":""Point"",""coordinates"":[-72.92562011795204,8.391816064469618]}"
0_23884,0.11700256168842316,0.6682227253913879,"{""type"":""Point"",""coordinates"":[-61.02241324791777,9.282182144640956]}"
0_23887,0.1746026575565338,0.4379051923751831,"{""type"":""Point"",""coordinates"":[-84.10833800820721,32.87027430001315]}"
0_23921,0.09829267859458923,0.6347869038581848,"{""type"":""Point"",""coordinates"":[-10.205522061657721,6.263729504410351]}"
0_23937,0.17563962936401367,0.4884043335914612,"{""type"":""Point"",""coordinates"":[-55.076421947710976,-9.59030819691791]}"
0_23968,0.14337201416492462,0.7845643162727356,"{""type"":""Point"",""coordinates"":[-83.3948615458947,9.014356464906282]}"
0_23971,0.14875400066375732,0.2583844065666199,"{""type"":""Point"",""coordinates"":[-76.23815175674312,5.63491815268927]}"
0_24025,0.11531618982553482,0.8122836947441101,"{""type"":""Point"",""coordinates"":[-74.9443119374637,8.907590549312856]}"
0_24090,0.09960513561964035,0.5976380109786987,"{""type"":""Point"",""coordinates"":[28.157603180528685,-1.2601641893386932]}"
0_24149,0.17563962936401367,0.4481123983860016,"{""type"":""Point"",""coordinates"":[-57.91574765123187,-11.274863952138308]}"
0_24215,0.165805846452713,0.5460786819458008,"{""type"":""Point"",""coordinates"":[-56.64099635177932,-6.849629349715754]}"
0_24220,0.09987228363752365,0.7804622650146484,"{""type"":""Point"",""coordinates"":[10.288648151791012,3.3354736898781545]}"
0_24266,0.14948226511478424,0.66297847032547,"{""type"":""Point"",""coordinates"":[-73.87567084618985,6.855678154438586]}"
0_24288,0.16527636349201202,0.6565570831298828,"{""type"":""Point"",""coordinates"":[-69.56180717469736,-11.171127330040047]}"
0_24300,0.15086910128593445,0.944768488407135,"{""type"":""Point"",""coordinates"":[-49.22894564140456,-3.4897564298474535]}"
0_24327,0.17267580330371857,1.0314427614212036,"{""type"":""Point"",""coordinates"":[-75.21126478977469,2.5353629002916525]}"
0_24334,0.1313723772764206,0.43753618001937866,"{""type"":""Point"",""coordinates"":[-55.040532766046965,-25.58563122845137]}"
0_24381,0.12733520567417145,0.4315432906150818,"{""type"":""Point"",""coordinates"":[-48.2968108202632,-6.781208401485546]}"
0_24394,0.22543849050998688,0.48462915420532227,"{""type"":""Point"",""coordinates"":[12.856632519126858,0.4397056395077731]}"
0_24430,0.141156867146492,0.7177736163139343,"{""type"":""Point"",""coordinates"":[-44.04595142904268,-20.99189876125224]}"
0_24466,0.23417603969573975,0.44757968187332153,"{""type"":""Point"",""coordinates"":[-64.39006487580663,0.7862426750033965]}"
0_24500,0.21607601642608643,1.3657208681106567,"{""type"":""Point"",""coordinates"":[-75.86855616976956,2.034366890001446]}"
0_24530,0.18500462174415588,0.44751209020614624,"{""type"":""Point"",""coordinates"":[10.672491542822522,-0.23131885450550937]}"
0_24543,0.17563962936401367,0.7765968441963196,"{""type"":""Point"",""coordinates"":[-41.28707858705165,-19.400205233820284]}"
0_24572,0.13776135444641113,0.3578919768333435,"{""type"":""Point"",""coordinates"":[-60.87527532610068,-17.589395030947575]}"
0_24606,0.1658705472946167,0.8673319220542908,"{""type"":""Point"",""coordinates"":[-58.92551830451545,-2.999470595161936]}"
0_24621,0.10348901897668839,1.1285820007324219,"{""type"":""Point"",""coordinates"":[-96.54622596640343,18.415792592898583]}"
0_24643,0.15119439363479614,0.5275895595550537,"{""type"":""Point"",""coordinates"":[-88.98160842403728,18.575082125745734]}"
0_24690,0.17405538260936737,0.33731454610824585,"{""type"":""Point"",""coordinates"":[-61.19585691579159,-12.334238056131268]}"
0_24732,0.17333483695983887,0.8437025547027588,"{""type"":""Point"",""coordinates"":[-50.11121314213708,-3.167648958997207]}"
0_24740,0.09614413976669312,0.9544470906257629,"{""type"":""Point"",""coordinates"":[-55.963400055753226,-25.15218895093364]}"
0_24771,0.1658480316400528,0.9550660848617554,"{""type"":""Point"",""coordinates"":[-55.993693611664135,-2.513082194978058]}"
0_24790,0.15764562785625458,0.5170775055885315,"{""type"":""Point"",""coordinates"":[-88.92853651371752,18.12017127371558]}"
0_24793,0.17563962936401367,0.36908450722694397,"{""type"":""Point"",""coordinates"":[-63.31573307825305,-13.933827338904997]}"
0_24801,0.1164139062166214,1.052384853363037,"{""type"":""Point"",""coordinates"":[-72.6739949091824,2.539381261146656]}"
0_24877,0.16429686546325684,0.38581526279449463,"{""type"":""Point"",""coordinates"":[-52.963031596261274,5.312762363690367]}"
0_24880,0.17520441114902496,0.5978544354438782,"{""type"":""Point"",""coordinates"":[-52.74159735027379,-2.445910790349226]}"
0_24903,0.1122603490948677,0.5543890595436096,"{""type"":""Point"",""coordinates"":[-97.37821612839024,16.689951428483447]}"
0_24919,0.15764562785625458,0.3406450152397156,"{""type"":""Point"",""coordinates"":[-95.85615064872951,34.42079562150145]}"
0_24942,0.20126283168792725,0.8809372782707214,"{""type"":""Point"",""coordinates"":[-78.56324729398634,-3.8824380134405247]}"
0_24951,0.4196159839630127,0.554527223110199,"{""type"":""Point"",""coordinates"":[-47.11536818973048,-23.723864549453793]}"
0_24972,0.1822267770767212,0.8087331652641296,"{""type"":""Point"",""coordinates"":[-74.39955399913352,6.443124156882009]}"
1_1,0.09764919430017471,0.8730805516242981,"{""type"":""Point"",""coordinates"":[97.05649639764196,21.23912371613655]}"
1_12,0.1034548357129097,0.689031183719635,"{""type"":""Point"",""coordinates"":[107.4818553932956,34.74418060009538]}"
1_14,0.2152039259672165,0.9718483686447144,"{""type"":""Point"",""coordinates"":[141.34262138846398,-3.754891506718443]}"
1_37,0.2373388558626175,0.2902088463306427,"{""type"":""Point"",""coordinates"":[142.89149359005165,-6.950107494586934]}"
1_54,0.20621630549430847,0.6512838006019592,"{""type"":""Point"",""coordinates"":[141.0461770894975,-6.044871668833143]}"
1_63,0.10551346093416214,0.5101162791252136,"{""type"":""Point"",""coordinates"":[105.65974940426311,14.023511825834623]}"
1_67,0.24336035549640656,0.3635466992855072,"{""type"":""Point"",""coordinates"":[151.41909811012374,-5.190373813984364]}"
1_100,0.2152039259672165,0.29512733221054077,"{""type"":""Point"",""coordinates"":[116.40756187115554,2.888991495419481]}"
1_121,0.09889575839042664,0.3161220848560333,"{""type"":""Point"",""coordinates"":[114.74325178041971,-2.244102446125915]}"
1_171,0.1348298043012619,0.41652175784111023,"{""type"":""Point"",""coordinates"":[130.86794963200603,-1.2904159118295275]}"
1_235,0.1551957130432129,0.3113551139831543,"{""type"":""Point"",""coordinates"":[139.96212747977475,-2.7884745696296775]}"
1_238,0.18192750215530396,0.3157564401626587,"{""type"":""Point"",""coordinates"":[117.19459818912836,1.5701578602446484]}"
1_371,0.1185029000043869,1.5694186687469482,"{""type"":""Point"",""coordinates"":[49.407262152733246,-15.733314605087562]}"
1_382,0.1223321259021759,0.6190475225448608,"{""type"":""Point"",""coordinates"":[103.49883948755155,20.490586422494896]}"
1_462,0.11705313622951508,0.35979798436164856,"{""type"":""Point"",""coordinates"":[91.10959452334822,27.059638527929796]}"
1_463,0.10154050588607788,0.6035972237586975,"{""type"":""Point"",""coordinates"":[103.01752687733095,28.544297866546245]}"
1_509,0.3419871926307678,0.8396043181419373,"{""type"":""Point"",""coordinates"":[35.42105082946599,-0.41509412929230455]}"
1_512,0.1808435320854187,0.3301624655723572,"{""type"":""Point"",""coordinates"":[136.13821229071598,-3.307872995072892]}"
1_532,0.09870275110006332,0.5764522552490234,"{""type"":""Point"",""coordinates"":[74.8275678756157,14.322398097419294]}"
1_536,0.10668637603521347,0.20833152532577515,"{""type"":""Point"",""coordinates"":[115.25121286440155,-1.5738366239645725]}"
1_541,0.23296454548835754,0.6139862537384033,"{""type"":""Point"",""coordinates"":[104.01763600338069,24.422335142374724]}"
1_650,0.1284284144639969,0.6967275142669678,"{""type"":""Point"",""coordinates"":[96.58171401067729,20.192761249109008]}"
1_767,0.3558303117752075,1.0359203815460205,"{""type"":""Point"",""coordinates"":[105.88018878730537,15.836952214362789]}"
1_770,0.19242887198925018,0.3901357054710388,"{""type"":""Point"",""coordinates"":[98.09333701269301,25.051437568905975]}"
1_814,0.18464411795139313,0.303286612033844,"{""type"":""Point"",""coordinates"":[117.43228258378963,2.4675541574458926]}"
1_841,0.16527636349201202,0.6601534485816956,"{""type"":""Point"",""coordinates"":[110.08549880520448,24.336959544638216]}"
1_912,0.1512826681137085,0.6761357188224792,"{""type"":""Point"",""coordinates"":[84.75968786289901,21.94022070605327]}"
1_1029,0.10447796434164047,0.6016845703125,"{""type"":""Point"",""coordinates"":[111.97502700792964,33.67359386661922]}"
1_1054,0.312930703163147,0.8078364133834839,"{""type"":""Point"",""coordinates"":[46.69547201551493,-24.09491480470605]}"
1_1103,0.12238193303346634,0.5699038505554199,"{""type"":""Point"",""coordinates"":[99.87582201823489,26.77978309366156]}"
1_1109,0.22746852040290833,0.7092194557189941,"{""type"":""Point"",""coordinates"":[120.31783076318365,28.505126091024305]}"
1_1124,0.11576901376247406,0.8961293697357178,"{""type"":""Point"",""coordinates"":[103.94258169250493,10.872733649948986]}"
1_1162,0.2151237577199936,0.5335596799850464,"{""type"":""Point"",""coordinates"":[114.34820239196442,-0.0049593195497338784]}"
1_1193,0.10055781155824661,0.5854278802871704,"{""type"":""Point"",""coordinates"":[116.21648737021145,-2.901958566257111]}"
1_1264,0.17867030203342438,0.33240002393722534,"{""type"":""Point"",""coordinates"":[117.6692079025174,1.9957745545189194]}"
1_1284,0.10221317410469055,0.7216095328330994,"{""type"":""Point"",""coordinates"":[120.37594121781538,15.152431183601802]}"
1_1319,0.23409613966941833,0.31732988357543945,"{""type"":""Point"",""coordinates"":[138.53340309753978,-2.178553271672074]}"
1_1394,0.23725897073745728,0.7044038772583008,"{""type"":""Point"",""coordinates"":[149.07033114030102,-5.737331728432391]}"
1_1412,0.23409613966941833,0.6464869976043701,"{""type"":""Point"",""coordinates"":[143.89375994262898,-4.510177919769979]}"
1_1433,0.3422505259513855,0.24663788080215454,"{""type"":""Point"",""coordinates"":[115.7446605987403,-2.0399686240232073]}"
1_1440,0.23417603969573975,0.2907826602458954,"{""type"":""Point"",""coordinates"":[138.48777274214393,-2.525773078406882]}"
1_1473,0.10470758378505707,1.2203398942947388,"{""type"":""Point"",""coordinates"":[49.418030597904014,-15.317456736068934]}"
1_1475,0.38607966899871826,0.6569058299064636,"{""type"":""Point"",""coordinates"":[127.6324453914036,-1.7049095582711395]}"
1_1533,0.11237635463476181,0.8670505285263062,"{""type"":""Point"",""coordinates"":[103.04468362579948,19.306230362613338]}"
1_1571,0.16988706588745117,0.3431662917137146,"{""type"":""Point"",""coordinates"":[102.12888639763518,-3.019798813659657]}"
1_1606,0.11487681418657303,0.9153589010238647,"{""type"":""Point"",""coordinates"":[99.25992252758522,21.055940475524586]}"
1_1608,0.3126460909843445,0.753277599811554,"{""type"":""Point"",""coordinates"":[117.6992263318579,29.36227573966353]}"
1_1613,0.22004231810569763,0.31386664509773254,"{""type"":""Point"",""coordinates"":[114.87623043310161,-0.3919338497191757]}"
1_1690,0.11774694919586182,0.6125116944313049,"{""type"":""Point"",""coordinates"":[103.29603008667549,18.45286575367315]}"
1_1821,0.11829234659671783,0.5835569500923157,"{""type"":""Point"",""coordinates"":[106.15403278926081,34.530805171605444]}"
1_1870,0.09901804476976395,0.5976012349128723,"{""type"":""Point"",""coordinates"":[106.57983774782024,21.800143617178314]}"
1_1877,0.1123209223151207,0.5820095539093018,"{""type"":""Point"",""coordinates"":[130.3461565061765,-1.814396739635049]}"
1_1884,0.1641380786895752,0.6303592324256897,"{""type"":""Point"",""coordinates"":[117.23604097645782,30.15076833932178]}"
1_1922,0.09734027832746506,0.7912909388542175,"{""type"":""Point"",""coordinates"":[118.1798215144182,25.778392119359914]}"
1_2073,0.11058104038238525,0.5669784545898438,"{""type"":""Point"",""coordinates"":[102.70393464444763,27.588715437434647]}"
1_2133,0.34491658210754395,0.9922519326210022,"{""type"":""Point"",""coordinates"":[128.05518850839547,-3.2271063058636917]}"
1_2218,0.2152039259672165,0.37043729424476624,"{""type"":""Point"",""coordinates"":[103.204114514583,2.508828129590228]}"
1_2220,0.13742466270923615,0.960142195224762,"{""type"":""Point"",""coordinates"":[39.193788437743976,-7.924500594543201]}"
1_2235,0.1489161103963852,0.35406753420829773,"{""type"":""Point"",""coordinates"":[99.0314422619843,15.357812468378222]}"
1_2271,0.14368921518325806,0.6047993302345276,"{""type"":""Point"",""coordinates"":[84.09109922046513,19.431957011263467]}"
1_2295,0.2251003384590149,0.6663477420806885,"{""type"":""Point"",""coordinates"":[114.38820716964669,26.39051290777837]}"
1_2305,0.09573093056678772,0.6709432005882263,"{""type"":""Point"",""coordinates"":[117.76882000949125,27.955663156327425]}"
1_2326,0.23417603969573975,0.3009718954563141,"{""type"":""Point"",""coordinates"":[138.55211552689002,-2.9670409764192973]}"
1_2352,0.2489047795534134,0.3651817739009857,"{""type"":""Point"",""coordinates"":[115.16711422111058,4.744465426963677]}"
1_2374,0.19268740713596344,0.6224299073219299,"{""type"":""Point"",""coordinates"":[100.52795687596269,28.478024381472657]}"
1_2405,0.0938120186328888,0.37725505232810974,"{""type"":""Point"",""coordinates"":[81.50663136645926,7.3209323524634895]}"
1_2412,0.09548796713352203,1.0196254253387451,"{""type"":""Point"",""coordinates"":[97.3871288744398,21.363981933982302]}"
1_2505,0.17531879246234894,0.8571780323982239,"{""type"":""Point"",""coordinates"":[144.88500536132122,-4.245079782453704]}"
1_2576,0.09881025552749634,0.3612631857395172,"{""type"":""Point"",""coordinates"":[94.98145541733612,26.26857440825261]}"
1_2645,0.1120033860206604,0.6003243923187256,"{""type"":""Point"",""coordinates"":[104.2440954299397,33.87707610891381]}"
1_2684,0.11355585604906082,0.6035727262496948,"{""type"":""Point"",""coordinates"":[100.03497683174243,27.652786087115164]}"
1_2691,0.19814415276050568,0.2841566801071167,"{""type"":""Point"",""coordinates"":[113.85446778968473,-1.0738322333256183]}"
1_2745,0.10512898862361908,0.5839985609054565,"{""type"":""Point"",""coordinates"":[106.59520685404419,24.322534130441866]}"
1_2751,0.21048805117607117,0.8015842437744141,"{""type"":""Point"",""coordinates"":[147.39291022181845,-7.915446329382083]}"
1_2774,0.1653994917869568,0.3286784589290619,"{""type"":""Point"",""coordinates"":[136.1126179032173,-3.278599254594306]}"
1_2821,0.0907895416021347,1.2565202713012695,"{""type"":""Point"",""coordinates"":[100.95430703525417,17.03646166790624]}"
1_2949,0.10005288571119308,0.38918212056159973,"{""type"":""Point"",""coordinates"":[47.448352486171785,-19.232769642717624]}"
1_2988,0.10185250639915466,1.4490960836410522,"{""type"":""Point"",""coordinates"":[126.27198043773492,-3.373068063734411]}"
1_3017,0.22816111147403717,0.5361368656158447,"{""type"":""Point"",""coordinates"":[134.4534178028565,-3.7642432578600444]}"
1_3052,0.10617583990097046,0.6562811732292175,"{""type"":""Point"",""coordinates"":[28.648887629084097,2.862883011658895]}"
1_3102,0.20621630549430847,0.5861106514930725,"{""type"":""Point"",""coordinates"":[92.75891783415008,30.071868228234614]}"
1_3152,0.10882905125617981,0.7028459310531616,"{""type"":""Point"",""coordinates"":[83.88614198956458,28.234620731709768]}"
1_3154,0.11701317876577377,0.5473623275756836,"{""type"":""Point"",""coordinates"":[139.35213627716288,-7.855585248517446]}"
1_3156,0.1661006361246109,0.5729933977127075,"{""type"":""Point"",""coordinates"":[111.23368861757977,-0.6889341066441282]}"
1_3174,0.09943047165870667,0.5745815634727478,"{""type"":""Point"",""coordinates"":[128.36988137275475,1.285724155850289]}"
1_3211,0.10470635443925858,0.7233808636665344,"{""type"":""Point"",""coordinates"":[122.22453392734948,-2.9875248040722293]}"
1_3217,0.2378389537334442,0.6095200181007385,"{""type"":""Point"",""coordinates"":[96.22906088544222,25.842523549516184]}"
1_3233,0.19383540749549866,0.31074485182762146,"{""type"":""Point"",""coordinates"":[140.24975823577543,-5.134966355349009]}"
1_3278,0.2393179088830948,0.530653715133667,"{""type"":""Point"",""coordinates"":[103.25221548921364,30.86100446996065]}"
1_3293,0.10090654343366623,0.47568342089653015,"{""type"":""Point"",""coordinates"":[105.85311249148366,13.692748202550783]}"
1_3384,0.1033383458852768,0.6096138954162598,"{""type"":""Point"",""coordinates"":[98.83551605604363,23.488236729421466]}"
1_3389,0.2152039259672165,0.6617389917373657,"{""type"":""Point"",""coordinates"":[97.25577988368696,28.670232074094354]}"
1_3418,0.16588933765888214,0.46386152505874634,"{""type"":""Point"",""coordinates"":[108.1686672493787,33.820957402222234]}"
1_3434,0.1657777577638626,0.20904868841171265,"{""type"":""Point"",""coordinates"":[101.5786542061316,6.093170770675857]}"
1_3491,0.20621630549430847,0.6678780317306519,"{""type"":""Point"",""coordinates"":[141.32233206685055,-5.997270101399351]}"
