system:index,ia,ir,.geo
0_18933,0.8573710918426514,0.1290007084608078,"{""type"":""Point"",""coordinates"":[-3.1023214679750497,7.385930099421513]}"
0_18960,1.0385116338729858,0.1657777577638626,"{""type"":""Point"",""coordinates"":[-68.40190382908457,-9.298641055420545]}"
0_18997,1.072902798652649,0.17573468387126923,"{""type"":""Point"",""coordinates"":[-50.03217680557526,-5.072622237594806]}"
0_19085,0.7432301640510559,0.20621630549430847,"{""type"":""Point"",""coordinates"":[-65.61004003430004,-0.8364882063682872]}"
0_19131,1.2600741386413574,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-63.069017938227276,-8.63466145417954]}"
0_19133,1.0670374631881714,0.15115781128406525,"{""type"":""Point"",""coordinates"":[-48.59469896588529,-8.168894372003294]}"
0_19148,1.75830078125,0.13385525345802307,"{""type"":""Point"",""coordinates"":[-43.26021216437564,-22.017507648251716]}"
0_19191,1.7049882411956787,0.2520948052406311,"{""type"":""Point"",""coordinates"":[-50.33036863229442,-25.522945457438944]}"
0_19204,1.5231438875198364,0.19874563813209534,"{""type"":""Point"",""coordinates"":[10.765334788418466,0.8333099276160957]}"
0_19230,1.9333919286727905,0.24991777539253235,"{""type"":""Point"",""coordinates"":[-75.89422585129999,-8.54389816986714]}"
0_19325,0.6455824375152588,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-53.79955656016959,3.263673332898209]}"
0_19346,0.7279800772666931,0.12197212874889374,"{""type"":""Point"",""coordinates"":[-83.60714400386442,33.094359682086726]}"
0_19366,1.8743499517440796,0.19692674279212952,"{""type"":""Point"",""coordinates"":[-74.96944758970479,2.227861626043669]}"
0_19386,0.6968491077423096,0.10263888537883759,"{""type"":""Point"",""coordinates"":[-76.12175434833634,20.257210964492984]}"
0_19396,0.7675946950912476,0.30339911580085754,"{""type"":""Point"",""coordinates"":[-5.4794416605593534,7.566535943154098]}"
0_19406,0.7377574443817139,0.132866770029068,"{""type"":""Point"",""coordinates"":[-69.33911089842515,8.763124718084317]}"
0_19455,0.6943036913871765,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-51.573963430812164,-11.899420988135926]}"
0_19491,0.7808882594108582,0.10464991629123688,"{""type"":""Point"",""coordinates"":[-74.22775739079084,9.761318188929533]}"
0_19497,1.1460531949996948,0.16603714227676392,"{""type"":""Point"",""coordinates"":[-66.62005158386027,4.53973140806573]}"
0_19569,1.1267554759979248,0.1653137505054474,"{""type"":""Point"",""coordinates"":[13.434268509226113,3.7800693070904474]}"
0_19619,0.7576054930686951,0.354900985956192,"{""type"":""Point"",""coordinates"":[-69.77107265576078,7.960006704755095]}"
0_19643,1.87278151512146,0.17973941564559937,"{""type"":""Point"",""coordinates"":[-76.24507429835906,6.2926350417836545]}"
0_19720,0.774551272392273,0.12999971210956573,"{""type"":""Point"",""coordinates"":[-43.27806274406932,-3.788358035974609]}"
0_19728,0.8016814589500427,0.15201810002326965,"{""type"":""Point"",""coordinates"":[-4.2566160856006965,6.420933309146889]}"
0_19733,0.712327241897583,0.11207210272550583,"{""type"":""Point"",""coordinates"":[18.248623301614998,-2.250045496135984]}"
0_19749,2.372394561767578,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-53.42088316704306,-13.30717711577597]}"
0_19775,0.786339521408081,0.11467305570840836,"{""type"":""Point"",""coordinates"":[10.200897706502555,4.047399756648961]}"
0_19821,0.7780893445014954,0.11613237857818604,"{""type"":""Point"",""coordinates"":[-49.559748466302416,-3.569222945568576]}"
0_19875,1.0331170558929443,0.09057416021823883,"{""type"":""Point"",""coordinates"":[-97.49933930518631,16.253765010951252]}"
0_19886,1.4128836393356323,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-60.66767830643551,-17.899472516445925]}"
0_19974,1.1330794095993042,0.23840509355068207,"{""type"":""Point"",""coordinates"":[12.683515619250404,-0.13405826102831855]}"
0_19975,1.211061954498291,0.17405538260936737,"{""type"":""Point"",""coordinates"":[-51.331884277747534,-4.393252883279117]}"
0_20037,1.2338142395019531,0.23417603969573975,"{""type"":""Point"",""coordinates"":[-49.794165939122614,-28.260984387382372]}"
0_20128,0.6730042695999146,0.4000895619392395,"{""type"":""Point"",""coordinates"":[-11.492358798445316,8.628354550662422]}"
0_20174,1.1135634183883667,0.1489161103963852,"{""type"":""Point"",""coordinates"":[-59.66505999565945,-17.449144025218157]}"
0_20202,1.2662273645401,0.16869843006134033,"{""type"":""Point"",""coordinates"":[-52.9725441840039,-6.664043608049486]}"
0_20332,0.9208046197891235,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-104.63780560824813,20.87170555236877]}"
0_20335,1.262901782989502,0.14453835785388947,"{""type"":""Point"",""coordinates"":[12.610859273495182,4.51324014644011]}"
0_20376,0.7576518654823303,0.17452526092529297,"{""type"":""Point"",""coordinates"":[-60.193069475574276,2.5875837682906138]}"
0_20380,1.8610800504684448,0.2489059567451477,"{""type"":""Point"",""coordinates"":[-75.49195259521545,-9.063526178430129]}"
0_20385,1.2601107358932495,0.13742466270923615,"{""type"":""Point"",""coordinates"":[-90.28484972428575,19.04671037117627]}"
0_20419,1.654030680656433,0.1489161103963852,"{""type"":""Point"",""coordinates"":[-59.7197696387384,-16.96323682308573]}"
0_20439,1.4690841436386108,0.17452526092529297,"{""type"":""Point"",""coordinates"":[-48.33697977679828,-3.3530914693835756]}"
0_20526,0.7753678560256958,0.16416187584400177,"{""type"":""Point"",""coordinates"":[-51.22009836387237,-2.718988120892344]}"
0_20545,1.020825982093811,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-60.47796895565553,-16.55979629924439]}"
0_20547,1.2359589338302612,0.15729790925979614,"{""type"":""Point"",""coordinates"":[-74.56554995696557,5.5300584705182425]}"
0_20576,0.6977064609527588,0.0988495796918869,"{""type"":""Point"",""coordinates"":[-7.388260549028683,5.706993978138648]}"
0_20641,1.2919490337371826,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-43.3619165348878,-15.965324099623855]}"
0_20671,0.7576112151145935,0.16470886766910553,"{""type"":""Point"",""coordinates"":[-55.35865261195083,-23.628568564629557]}"
0_20691,2.424330472946167,0.15119439363479614,"{""type"":""Point"",""coordinates"":[-40.34758418735874,-16.292383553974428]}"
0_20792,0.6746614575386047,0.23743852972984314,"{""type"":""Point"",""coordinates"":[17.04963752694759,0.1695905435955154]}"
0_20838,0.9236708879470825,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-53.05946782637266,2.9309211804066058]}"
0_20843,1.6154404878616333,0.23121249675750732,"{""type"":""Point"",""coordinates"":[-72.02515942838595,7.119814616155968]}"
0_20869,1.2073791027069092,0.17531096935272217,"{""type"":""Point"",""coordinates"":[-63.63735076495751,-14.645760728101145]}"
0_20960,1.2172496318817139,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-64.15350947658933,-9.774002409223828]}"
0_20980,1.9374001026153564,0.23840509355068207,"{""type"":""Point"",""coordinates"":[-49.261198069815414,-24.41589438214019]}"
0_21005,0.767170250415802,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-53.14792884698062,-12.47021065447098]}"
0_21048,0.8630554676055908,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-51.34266048529454,-21.041620313136566]}"
0_21068,2.4234139919281006,0.23191767930984497,"{""type"":""Point"",""coordinates"":[-76.75490193762124,6.904436575796474]}"
0_21086,1.127224326133728,0.17399102449417114,"{""type"":""Point"",""coordinates"":[-54.97503195469788,-8.258996817791898]}"
0_21130,1.597995638847351,0.10551346093416214,"{""type"":""Point"",""coordinates"":[-71.62056321499657,19.35270935608992]}"
0_21134,1.3522087335586548,0.17419660091400146,"{""type"":""Point"",""coordinates"":[-57.85152053926834,-12.142321486039164]}"
0_21309,1.1524014472961426,0.11994639039039612,"{""type"":""Point"",""coordinates"":[-43.89855952395045,-20.5916013637287]}"
0_21339,0.9725291132926941,0.15025992691516876,"{""type"":""Point"",""coordinates"":[-47.967057739063506,-5.744759842185821]}"
0_21348,0.7423295378684998,0.16334941983222961,"{""type"":""Point"",""coordinates"":[-59.2939723106986,0.5696600186665859]}"
0_21365,1.0766676664352417,0.097043976187706,"{""type"":""Point"",""coordinates"":[24.2732865137478,-12.722754187731065]}"
0_21409,1.0053030252456665,0.16165854036808014,"{""type"":""Point"",""coordinates"":[15.376452494900095,-0.6754033622596052]}"
0_21434,1.263228416442871,0.23417603969573975,"{""type"":""Point"",""coordinates"":[-66.56197281031534,2.2489325880208337]}"
0_21442,1.6602482795715332,0.19958749413490295,"{""type"":""Point"",""coordinates"":[-76.73038592234866,-6.252129090938165]}"
0_21520,1.2823734283447266,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-84.88974554799753,14.893577386166072]}"
0_21537,1.471728801727295,0.10210582613945007,"{""type"":""Point"",""coordinates"":[-42.24604269556803,-21.50794349546679]}"
0_21548,2.05690860748291,0.12350421398878098,"{""type"":""Point"",""coordinates"":[27.095345243628792,-3.2692200267172966]}"
0_21570,2.2732157707214355,0.15119439363479614,"{""type"":""Point"",""coordinates"":[-40.14420312218604,-14.61335552041466]}"
0_21604,0.8366085290908813,0.10221043974161148,"{""type"":""Point"",""coordinates"":[-74.10259247185836,8.431023946398971]}"
0_21624,0.7055285573005676,0.1213141679763794,"{""type"":""Point"",""coordinates"":[-62.99163120647601,10.234604741481798]}"
0_21655,1.9615511894226074,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-42.31721399625158,-15.93898409427929]}"
0_21656,1.2069156169891357,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-55.43871664239865,-10.085374512486553]}"
0_21664,0.6612125039100647,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-63.03362471908333,6.908078726087625]}"
0_21839,2.1009366512298584,0.10681428760290146,"{""type"":""Point"",""coordinates"":[24.732353912709854,0.3812287992452999]}"
0_21855,0.8080087900161743,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-37.90457980956915,-10.975451467976256]}"
0_21862,1.223635196685791,0.10635243356227875,"{""type"":""Point"",""coordinates"":[22.480485298103712,3.74934979368262]}"
0_21867,0.7490651607513428,0.1537066549062729,"{""type"":""Point"",""coordinates"":[-48.279031114898835,-10.63511233807856]}"
0_21885,0.9387220740318298,0.09794219583272934,"{""type"":""Point"",""coordinates"":[-55.654170649347044,-26.68628125387439]}"
0_21929,1.1130993366241455,0.11734987795352936,"{""type"":""Point"",""coordinates"":[15.551621154372278,3.9237675460802675]}"
0_21944,1.0901867151260376,0.16209197044372559,"{""type"":""Point"",""coordinates"":[13.850931195822895,2.9958274567202032]}"
0_22022,0.7467252016067505,0.35088425874710083,"{""type"":""Point"",""coordinates"":[-52.466484976745306,-0.778316046769504]}"
0_22034,0.6585270166397095,0.17762479186058044,"{""type"":""Point"",""coordinates"":[17.85766295523609,-0.2577493890308746]}"
0_22070,0.7420305609703064,0.165805846452713,"{""type"":""Point"",""coordinates"":[-51.56040980932921,3.225694820124459]}"
0_22085,0.974618673324585,0.17071035504341125,"{""type"":""Point"",""coordinates"":[-53.00621443137711,4.815084909013605]}"
0_22112,1.590008020401001,0.11158403009176254,"{""type"":""Point"",""coordinates"":[-73.7207941337037,7.577496918227202]}"
0_22225,1.4564975500106812,0.1658705472946167,"{""type"":""Point"",""coordinates"":[-74.59085362537782,-10.3612520401804]}"
0_22241,1.2567769289016724,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-64.86263110453272,-8.872129393882295]}"
0_22256,1.0735628604888916,0.1223321259021759,"{""type"":""Point"",""coordinates"":[25.15521157045615,3.6202043628650964]}"
0_22294,1.6206473112106323,0.22543849050998688,"{""type"":""Point"",""coordinates"":[13.840566997760863,0.7402663715904052]}"
0_22346,0.9144551157951355,0.3344845771789551,"{""type"":""Point"",""coordinates"":[-76.87614029384112,18.185772240871763]}"
0_22353,0.7423021197319031,0.10633570700883865,"{""type"":""Point"",""coordinates"":[18.248695168514974,2.7274394246253597]}"
0_22395,1.2601107358932495,0.1489161103963852,"{""type"":""Point"",""coordinates"":[-41.19793496477172,-21.447342368810574]}"
0_22413,0.7753678560256958,0.23191767930984497,"{""type"":""Point"",""coordinates"":[-63.66530530260445,-0.19957097505972438]}"
0_22414,2.4088399410247803,0.16470886766910553,"{""type"":""Point"",""coordinates"":[-52.35609890474941,-23.22892332222187]}"
0_22446,1.095146656036377,0.16338680684566498,"{""type"":""Point"",""coordinates"":[14.007229860000153,3.137355504674005]}"
0_22449,0.7586340308189392,0.21252687275409698,"{""type"":""Point"",""coordinates"":[-73.84982611999048,1.7615617944653519]}"
0_22524,1.1018868684768677,0.4142596125602722,"{""type"":""Point"",""coordinates"":[-8.483114747697204,7.394242046320086]}"
0_22588,2.0700061321258545,0.15022340416908264,"{""type"":""Point"",""coordinates"":[-40.67084483333251,-15.790828952069289]}"
0_22618,0.6687180399894714,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-58.41256616241954,-17.633850374992452]}"
0_22636,2.1429553031921387,0.2152039259672165,"{""type"":""Point"",""coordinates"":[-64.69622915006026,1.602800459072943]}"
0_22645,0.7559261322021484,0.20621630549430847,"{""type"":""Point"",""coordinates"":[-75.83985034479727,-4.670995690463629]}"
0_22713,1.1045260429382324,0.15208376944065094,"{""type"":""Point"",""coordinates"":[12.501489026526883,4.844847199750985]}"
0_22726,0.9887876510620117,0.1658705472946167,"{""type"":""Point"",""coordinates"":[-84.77748512218665,15.51140459467993]}"
0_22731,1.2363841533660889,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-61.33341665827687,-16.506690137005446]}"
0_22756,1.6435308456420898,0.1787726879119873,"{""type"":""Point"",""coordinates"":[-77.29342578911336,-0.05292929911885904]}"
0_22783,0.7473068833351135,0.15236184000968933,"{""type"":""Point"",""coordinates"":[-98.81426169208308,21.744066426510855]}"
0_22870,1.3941075801849365,0.23743852972984314,"{""type"":""Point"",""coordinates"":[13.781727449362297,1.3709090805370958]}"
0_22900,0.7933522462844849,0.1357978880405426,"{""type"":""Point"",""coordinates"":[-92.55346589745865,34.857550307230284]}"
0_22956,1.253386378288269,0.19054017961025238,"{""type"":""Point"",""coordinates"":[-75.09610307598487,5.553536163418759]}"
0_22999,1.3936119079589844,0.1535334587097168,"{""type"":""Point"",""coordinates"":[10.387295734899842,1.147908472452677]}"
0_23002,1.4595891237258911,0.14202122390270233,"{""type"":""Point"",""coordinates"":[-45.57644102329917,-21.442419191693045]}"
0_23152,1.8491815328598022,0.11355585604906082,"{""type"":""Point"",""coordinates"":[25.529884386461735,-1.2308219717555051]}"
0_23155,1.2579487562179565,0.11839303374290466,"{""type"":""Point"",""coordinates"":[13.212994485677676,2.617096779127422]}"
0_23201,1.0445427894592285,0.18500462174415588,"{""type"":""Point"",""coordinates"":[11.663916341959773,-0.4759042166838179]}"
0_23260,0.7201572060585022,0.1533776968717575,"{""type"":""Point"",""coordinates"":[-48.17524001063112,-8.668618986576064]}"
0_23269,0.7557669878005981,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-59.33196389424693,0.7170249712128574]}"
0_23320,1.1581342220306396,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-54.822909958120256,-10.739778291492442]}"
0_23330,1.7197002172470093,0.23572269082069397,"{""type"":""Point"",""coordinates"":[-76.69962224351691,7.249736690540972]}"
0_23358,1.9036451578140259,0.10744718462228775,"{""type"":""Point"",""coordinates"":[-76.80038908514197,-6.982381679633184]}"
0_23403,0.6702616810798645,0.11601380258798599,"{""type"":""Point"",""coordinates"":[18.362628036530822,-2.8574814058595033]}"
0_23408,1.2457889318466187,0.097043976187706,"{""type"":""Point"",""coordinates"":[-104.9498099606534,21.87106992533035]}"
0_23427,1.0922105312347412,0.10391145199537277,"{""type"":""Point"",""coordinates"":[-75.20437338462875,3.8342065613482776]}"
0_23452,1.0876308679580688,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-62.97935581018074,-14.662433523327977]}"
0_23470,0.7169967889785767,0.165805846452713,"{""type"":""Point"",""coordinates"":[-51.924073538290436,2.6886177594905627]}"
0_23492,1.9373735189437866,0.162054643034935,"{""type"":""Point"",""coordinates"":[-73.06007557232132,-11.752713876537015]}"
0_23503,0.7952436804771423,0.14669546484947205,"{""type"":""Point"",""coordinates"":[-75.00144215972925,8.152457801443727]}"
0_23532,1.2219312191009521,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-104.99976520760768,19.775807392048453]}"
0_23582,1.1218458414077759,0.11547740548849106,"{""type"":""Point"",""coordinates"":[-48.91178960821233,-3.5014934959387354]}"
0_23662,1.2378062009811401,0.11701317876577377,"{""type"":""Point"",""coordinates"":[12.69334231246617,-5.429964380674711]}"
0_23669,1.3643137216567993,0.15025992691516876,"{""type"":""Point"",""coordinates"":[-51.422163271120176,-10.047337744612538]}"
0_23728,0.9983381032943726,0.17333483695983887,"{""type"":""Point"",""coordinates"":[-45.860754989156604,-2.7371764806353336]}"
0_23782,1.9638673067092896,0.1658770740032196,"{""type"":""Point"",""coordinates"":[-41.041907584739754,-20.254657140566618]}"
0_23790,1.1984031200408936,0.1725202351808548,"{""type"":""Point"",""coordinates"":[20.955835063245008,0.38796050317607833]}"
0_23807,1.097585678100586,0.18536609411239624,"{""type"":""Point"",""coordinates"":[-11.341016837980566,10.724838433973023]}"
0_23825,0.7742031216621399,0.08620196580886841,"{""type"":""Point"",""coordinates"":[-80.44415762227555,-1.840725818160208]}"
0_23826,2.2891170978546143,0.10590396821498871,"{""type"":""Point"",""coordinates"":[-44.44772274430095,-20.416554283217284]}"
0_23872,1.7120201587677002,0.16432969272136688,"{""type"":""Point"",""coordinates"":[-72.92562011795204,8.391816064469618]}"
0_23887,0.733961820602417,0.1746026575565338,"{""type"":""Point"",""coordinates"":[-84.10833800820721,32.87027430001315]}"
0_23921,0.7574813365936279,0.09829267859458923,"{""type"":""Point"",""coordinates"":[-10.205522061657721,6.263729504410351]}"
0_23937,1.8882172107696533,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-55.076421947710976,-9.59030819691791]}"
0_23968,1.2131813764572144,0.14337201416492462,"{""type"":""Point"",""coordinates"":[-83.3948615458947,9.014356464906282]}"
0_23971,1.6515010595321655,0.14875400066375732,"{""type"":""Point"",""coordinates"":[-76.23815175674312,5.63491815268927]}"
0_24090,1.1612457036972046,0.09960513561964035,"{""type"":""Point"",""coordinates"":[28.157603180528685,-1.2601641893386932]}"
0_24149,1.6031731367111206,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-57.91574765123187,-11.274863952138308]}"
0_24215,1.4236159324645996,0.165805846452713,"{""type"":""Point"",""coordinates"":[-56.64099635177932,-6.849629349715754]}"
0_24220,0.6742188334465027,0.09987228363752365,"{""type"":""Point"",""coordinates"":[10.288648151791012,3.3354736898781545]}"
0_24266,1.0455726385116577,0.14948226511478424,"{""type"":""Point"",""coordinates"":[-73.87567084618985,6.855678154438586]}"
0_24288,1.228342890739441,0.16527636349201202,"{""type"":""Point"",""coordinates"":[-69.56180717469736,-11.171127330040047]}"
0_24289,1.103007435798645,0.2368631362915039,"{""type"":""Point"",""coordinates"":[-3.079318015113739,6.893507419969453]}"
0_24300,0.9984331727027893,0.15086910128593445,"{""type"":""Point"",""coordinates"":[-49.22894564140456,-3.4897564298474535]}"
0_24334,0.8574020266532898,0.1313723772764206,"{""type"":""Point"",""coordinates"":[-55.040532766046965,-25.58563122845137]}"
0_24379,0.9749940633773804,0.2373388558626175,"{""type"":""Point"",""coordinates"":[-62.12101592946587,-0.44455795980459806]}"
0_24394,1.4156864881515503,0.22543849050998688,"{""type"":""Point"",""coordinates"":[12.856632519126858,0.4397056395077731]}"
0_24430,1.9036451578140259,0.141156867146492,"{""type"":""Point"",""coordinates"":[-44.04595142904268,-20.99189876125224]}"
0_24466,1.2130086421966553,0.23417603969573975,"{""type"":""Point"",""coordinates"":[-64.39006487580663,0.7862426750033965]}"
0_24509,1.2390676736831665,0.17465583980083466,"{""type"":""Point"",""coordinates"":[-67.02533867946612,5.1756864454236915]}"
0_24513,0.668178141117096,0.10314242541790009,"{""type"":""Point"",""coordinates"":[17.533806105179014,1.5109127293895617]}"
0_24530,0.8622922897338867,0.18500462174415588,"{""type"":""Point"",""coordinates"":[10.672491542822522,-0.23131885450550937]}"
0_24543,1.471728801727295,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-41.28707858705165,-19.400205233820284]}"
0_24572,0.7222208976745605,0.13776135444641113,"{""type"":""Point"",""coordinates"":[-60.87527532610068,-17.589395030947575]}"
0_24606,0.7481793761253357,0.1658705472946167,"{""type"":""Point"",""coordinates"":[-58.92551830451545,-2.999470595161936]}"
0_24621,1.0780744552612305,0.10348901897668839,"{""type"":""Point"",""coordinates"":[-96.54622596640343,18.415792592898583]}"
0_24643,0.867257833480835,0.15119439363479614,"{""type"":""Point"",""coordinates"":[-88.98160842403728,18.575082125745734]}"
0_24732,1.0210072994232178,0.17333483695983887,"{""type"":""Point"",""coordinates"":[-50.11121314213708,-3.167648958997207]}"
0_24740,1.1459836959838867,0.09614413976669312,"{""type"":""Point"",""coordinates"":[-55.963400055753226,-25.15218895093364]}"
0_24771,1.2496896982192993,0.1658480316400528,"{""type"":""Point"",""coordinates"":[-55.993693611664135,-2.513082194978058]}"
0_24790,1.4756195545196533,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-88.92853651371752,18.12017127371558]}"
0_24793,0.6563228964805603,0.17563962936401367,"{""type"":""Point"",""coordinates"":[-63.31573307825305,-13.933827338904997]}"
0_24801,0.8755642771720886,0.1164139062166214,"{""type"":""Point"",""coordinates"":[-72.6739949091824,2.539381261146656]}"
0_24880,1.2474985122680664,0.17520441114902496,"{""type"":""Point"",""coordinates"":[-52.74159735027379,-2.445910790349226]}"
0_24919,0.7513954043388367,0.15764562785625458,"{""type"":""Point"",""coordinates"":[-95.85615064872951,34.42079562150145]}"
0_24951,1.9879052639007568,0.4196159839630127,"{""type"":""Point"",""coordinates"":[-47.11536818973048,-23.723864549453793]}"
0_24972,1.590008020401001,0.1822267770767212,"{""type"":""Point"",""coordinates"":[-74.39955399913352,6.443124156882009]}"
1_1,0.9643688201904297,0.09764919430017471,"{""type"":""Point"",""coordinates"":[97.05649639764196,21.23912371613655]}"
1_37,1.0290347337722778,0.2373388558626175,"{""type"":""Point"",""coordinates"":[142.89149359005165,-6.950107494586934]}"
1_54,0.9984331727027893,0.20621630549430847,"{""type"":""Point"",""coordinates"":[141.0461770894975,-6.044871668833143]}"
1_63,0.7381390929222107,0.10551346093416214,"{""type"":""Point"",""coordinates"":[105.65974940426311,14.023511825834623]}"
1_67,1.164039134979248,0.24336035549640656,"{""type"":""Point"",""coordinates"":[151.41909811012374,-5.190373813984364]}"
1_100,1.415452480316162,0.2152039259672165,"{""type"":""Point"",""coordinates"":[116.40756187115554,2.888991495419481]}"
1_235,1.4011571407318115,0.1551957130432129,"{""type"":""Point"",""coordinates"":[139.96212747977475,-2.7884745696296775]}"
1_238,1.531579852104187,0.18192750215530396,"{""type"":""Point"",""coordinates"":[117.19459818912836,1.5701578602446484]}"
1_371,1.5388009548187256,0.1185029000043869,"{""type"":""Point"",""coordinates"":[49.407262152733246,-15.733314605087562]}"
1_382,1.6435308456420898,0.1223321259021759,"{""type"":""Point"",""coordinates"":[103.49883948755155,20.490586422494896]}"
1_512,1.2536349296569824,0.1808435320854187,"{""type"":""Point"",""coordinates"":[136.13821229071598,-3.307872995072892]}"
1_532,1.0288199186325073,0.09870275110006332,"{""type"":""Point"",""coordinates"":[74.8275678756157,14.322398097419294]}"
1_536,0.9913901686668396,0.10668637603521347,"{""type"":""Point"",""coordinates"":[115.25121286440155,-1.5738366239645725]}"
1_650,1.0276790857315063,0.1284284144639969,"{""type"":""Point"",""coordinates"":[96.58171401067729,20.192761249109008]}"
1_711,1.0036183595657349,0.1591147631406784,"{""type"":""Point"",""coordinates"":[110.32962501949542,0.04714627792685958]}"
1_767,0.6526392698287964,0.3558303117752075,"{""type"":""Point"",""coordinates"":[105.88018878730537,15.836952214362789]}"
1_814,0.8114239573478699,0.18464411795139313,"{""type"":""Point"",""coordinates"":[117.43228258378963,2.4675541574458926]}"
1_841,0.690070390701294,0.16527636349201202,"{""type"":""Point"",""coordinates"":[110.08549880520448,24.336959544638216]}"
1_851,1.003572702407837,0.14975306391716003,"{""type"":""Point"",""coordinates"":[112.71859355428434,-1.6956785506738825]}"
1_912,0.6715463995933533,0.1512826681137085,"{""type"":""Point"",""coordinates"":[84.75968786289901,21.94022070605327]}"
1_1029,1.2866452932357788,0.10447796434164047,"{""type"":""Point"",""coordinates"":[111.97502700792964,33.67359386661922]}"
1_1054,1.0897274017333984,0.312930703163147,"{""type"":""Point"",""coordinates"":[46.69547201551493,-24.09491480470605]}"
1_1109,1.0785694122314453,0.22746852040290833,"{""type"":""Point"",""coordinates"":[120.31783076318365,28.505126091024305]}"
1_1124,0.7576054930686951,0.11576901376247406,"{""type"":""Point"",""coordinates"":[103.94258169250493,10.872733649948986]}"
1_1162,2.016601800918579,0.2151237577199936,"{""type"":""Point"",""coordinates"":[114.34820239196442,-0.0049593195497338784]}"
1_1264,1.0334789752960205,0.17867030203342438,"{""type"":""Point"",""coordinates"":[117.6692079025174,1.9957745545189194]}"
1_1284,0.6513213515281677,0.10221317410469055,"{""type"":""Point"",""coordinates"":[120.37594121781538,15.152431183601802]}"
1_1295,1.2219312191009521,0.10678799450397491,"{""type"":""Point"",""coordinates"":[107.05340445829377,23.437801121419707]}"
1_1319,1.3225677013397217,0.23409613966941833,"{""type"":""Point"",""coordinates"":[138.53340309753978,-2.178553271672074]}"
1_1394,1.0101078748703003,0.23725897073745728,"{""type"":""Point"",""coordinates"":[149.07033114030102,-5.737331728432391]}"
1_1412,1.0639262199401855,0.23409613966941833,"{""type"":""Point"",""coordinates"":[143.89375994262898,-4.510177919769979]}"
1_1440,1.22787606716156,0.23417603969573975,"{""type"":""Point"",""coordinates"":[138.48777274214393,-2.525773078406882]}"
1_1473,2.045165538787842,0.10470758378505707,"{""type"":""Point"",""coordinates"":[49.418030597904014,-15.317456736068934]}"
1_1475,0.963744044303894,0.38607966899871826,"{""type"":""Point"",""coordinates"":[127.6324453914036,-1.7049095582711395]}"
1_1533,1.128228783607483,0.11237635463476181,"{""type"":""Point"",""coordinates"":[103.04468362579948,19.306230362613338]}"
1_1571,1.4471861124038696,0.16988706588745117,"{""type"":""Point"",""coordinates"":[102.12888639763518,-3.019798813659657]}"
1_1606,0.9784639477729797,0.11487681418657303,"{""type"":""Point"",""coordinates"":[99.25992252758522,21.055940475524586]}"
1_1608,0.6881291270256042,0.3126460909843445,"{""type"":""Point"",""coordinates"":[117.6992263318579,29.36227573966353]}"
1_1613,0.9859668612480164,0.22004231810569763,"{""type"":""Point"",""coordinates"":[114.87623043310161,-0.3919338497191757]}"
1_1690,1.438084363937378,0.11774694919586182,"{""type"":""Point"",""coordinates"":[103.29603008667549,18.45286575367315]}"
1_1751,1.2462718486785889,0.5141962766647339,"{""type"":""Point"",""coordinates"":[103.13740834135189,-1.6408285481774594]}"
1_1870,0.7155148983001709,0.09901804476976395,"{""type"":""Point"",""coordinates"":[106.57983774782024,21.800143617178314]}"
1_1884,0.9087311625480652,0.1641380786895752,"{""type"":""Point"",""coordinates"":[117.23604097645782,30.15076833932178]}"
1_1922,1.0817475318908691,0.09734027832746506,"{""type"":""Point"",""coordinates"":[118.1798215144182,25.778392119359914]}"
1_2133,1.0797467231750488,0.34491658210754395,"{""type"":""Point"",""coordinates"":[128.05518850839547,-3.2271063058636917]}"
1_2218,1.1167058944702148,0.2152039259672165,"{""type"":""Point"",""coordinates"":[103.204114514583,2.508828129590228]}"
1_2220,0.7520307898521423,0.13742466270923615,"{""type"":""Point"",""coordinates"":[39.193788437743976,-7.924500594543201]}"
